 4700.0  0.00000
 4750.0  0.01242
 4800.0  0.10946
 4850.0  0.32969
 4900.0  0.56948
 4950.0  0.75016
 5000.0  0.86694
 5050.0  0.93735
 5100.0  0.97672
 5150.0  0.99539
 5200.0  1.00000
 5250.0  0.99312
 5300.0  0.97812
 5350.0  0.95717
 5400.0  0.93057
 5450.0  0.89872
 5500.0  0.86351
 5550.0  0.82165
 5600.0  0.77457
 5650.0  0.72216
 5700.0  0.66660
 5750.0  0.60635
 5800.0  0.54412
 5850.0  0.48216
 5900.0  0.41754
 5950.0  0.35472
 6000.0  0.29379
 6050.0  0.23913
 6100.0  0.19127
 6150.0  0.14932
 6200.0  0.11324
 6250.0  0.08422
 6300.0  0.06124
 6350.0  0.04349
 6400.0  0.02982
 6450.0  0.02031
 6500.0  0.01396
 6550.0  0.00970
 6600.0  0.00649
 6650.0  0.00325
 6700.0  0.00217
 6750.0  0.00109
 6800.0  0.00109
 6850.0  0.00000
