      4780.00    0.0819540
      4790.00     0.107464
      4800.00     0.132975
      4810.00     0.165356
      4820.00     0.197736
      4830.00     0.235149
      4840.00     0.272562
      4850.00     0.312429
      4860.00     0.352296
      4870.00     0.392044
      4880.00     0.431793
      4890.00     0.469452
      4900.00     0.507111
      4910.00     0.541522
      4920.00     0.575932
      4930.00     0.606608
      4940.00     0.637284
      4950.00     0.664177
      4960.00     0.691071
      4970.00     0.714386
      4980.00     0.737702
      4990.00     0.757803
      5000.00     0.777905
      5010.00     0.795226
      5020.00     0.812547
      5030.00     0.827490
      5040.00     0.842433
      5050.00     0.855338
      5060.00     0.868243
      5070.00     0.879388
      5080.00     0.890534
      5090.00     0.900149
      5100.00     0.909763
      5110.00     0.918029
      5120.00     0.926296
      5130.00     0.933378
      5140.00     0.940460
      5150.00     0.946543
      5160.00     0.952626
      5170.00     0.957888
      5180.00     0.963149
      5190.00     0.967695
      5200.00     0.972241
      5210.00     0.976113
      5220.00     0.979985
      5230.00     0.983223
      5240.00     0.986462
      5250.00     0.989062
      5260.00     0.991663
      5270.00     0.993538
      5280.00     0.995413
      5290.00     0.996498
      5300.00     0.997582
      5310.00     0.997919
      5320.00     0.998257
      5330.00     0.997939
      5340.00     0.997620
      5350.00     0.996709
      5360.00     0.995798
      5370.00     0.994254
      5380.00     0.992710
      5390.00     0.990440
      5400.00     0.988171
      5410.00     0.985141
      5420.00     0.982111
      5430.00     0.978412
      5440.00     0.974713
      5450.00     0.970449
      5460.00     0.966185
      5470.00     0.961372
      5480.00     0.956560
      5490.00     0.951135
      5500.00     0.945710
      5510.00     0.939584
      5520.00     0.933458
      5530.00     0.926571
      5540.00     0.919684
      5550.00     0.912056
      5560.00     0.904428
      5570.00     0.896114
      5580.00     0.887801
      5590.00     0.878837
      5600.00     0.869873
      5610.00     0.860243
      5620.00     0.850614
      5630.00     0.840298
      5640.00     0.829982
      5650.00     0.819022
      5660.00     0.808063
      5670.00     0.796549
      5680.00     0.785035
      5690.00     0.773034
      5700.00     0.761033
      5710.00     0.748565
      5720.00     0.736097
      5730.00     0.723176
      5740.00     0.710256
      5750.00     0.696891
      5760.00     0.683527
      5770.00     0.669729
      5780.00     0.655930
      5790.00     0.641750
      5800.00     0.627570
      5810.00     0.613166
      5820.00     0.598762
      5830.00     0.584319
      5840.00     0.569876
      5850.00     0.555462
      5860.00     0.541049
      5870.00     0.526625
      5880.00     0.512201
      5890.00     0.497763
      5900.00     0.483325
      5910.00     0.468961
      5920.00     0.454597
      5930.00     0.440430
      5940.00     0.426263
      5950.00     0.412369
      5960.00     0.398476
      5970.00     0.384881
      5980.00     0.371286
      5990.00     0.358015
      6000.00     0.344743
      6010.00     0.331864
      6020.00     0.318984
      6030.00     0.306564
      6040.00     0.294144
      6050.00     0.282206
      6060.00     0.270268
      6070.00     0.258833
      6080.00     0.247399
      6090.00     0.236517
      6100.00     0.225635
      6110.00     0.215347
      6120.00     0.205060
      6130.00     0.195379
      6140.00     0.185698
      6150.00     0.176623
      6160.00     0.167549
      6170.00     0.159088
      6180.00     0.150626
      6190.00     0.142787
      6200.00     0.134948
      6210.00     0.127715
      6220.00     0.120482
      6230.00     0.113830
      6240.00     0.107178
      6250.00     0.101085
      6260.00    0.0949930
      6270.00    0.0894410
      6280.00    0.0838890
      6290.00    0.0788495
      6300.00    0.0738100
      6310.00    0.0692520
      6320.00    0.0646940
      6330.00    0.0605915
      6340.00    0.0564890
      6350.00    0.0528235
      6360.00    0.0491580
      6370.00    0.0459025
      6380.00    0.0426470
      6390.00    0.0397635
      6400.00    0.0368800
      6410.00    0.0343245
      6420.00    0.0317690
      6430.00    0.0295085
      6440.00    0.0272480
      6450.00    0.0252590
      6460.00    0.0232700
      6470.00    0.0215330
      6480.00    0.0197960
      6490.00    0.0182895
      6500.00    0.0167830
      6510.00    0.0154815
      6520.00    0.0141800
      6530.00    0.0130590
      6540.00    0.0119380
      6550.00    0.0109765
      6560.00    0.0100150
      6570.00   0.00919350
      6580.00   0.00837200
      6590.00   0.00767250
